label,score
0,-6.154473781585693
1,-0.013264154084026814
1,-0.017420614138245583
1,-0.016179922968149185
1,-0.013820311985909939
1,-0.011380871757864952
1,-0.027781903743743896
0,-4.882658958435059
1,-0.029338039457798004
0,-6.306472301483154
1,-0.04351866617798805
1,-0.01569947972893715
0,-0.18915511667728424
1,-0.04612172394990921
1,-0.015189571306109428
0,-3.5520811080932617
1,-0.0374625138938427
0,-5.6662797927856445
0,-3.359891653060913
0,-5.7591657638549805
0,-1.6968770027160645
0,-5.365847110748291
1,-0.11124365031719208
1,-0.010655885562300682
0,-4.164633274078369
0,-6.297130584716797
0,-6.3341803550720215
1,-0.02576025016605854
1,-0.05415533110499382
0,-6.212446212768555
0,-3.988771915435791
1,-0.04317072778940201
1,-0.011044087819755077
1,-0.027436334639787674
1,-0.02729969657957554
1,-0.011486821807920933
1,-0.04398364573717117
0,-5.906673908233643
0,-1.5306724309921265
1,-0.04668254777789116
1,-0.012924473732709885
1,-0.014687977731227875
1,-0.027919171378016472
0,-0.032893382012844086
1,-0.030392197892069817
1,-0.02187575213611126
1,-0.01808932051062584
0,-6.210548400878906
0,-5.843292713165283
1,-0.019252808764576912
1,-0.02899509109556675
1,-0.02348511293530464
0,-6.297311305999756
0,-3.3174448013305664
0,-4.854335784912109
0,-5.552237510681152
0,-6.140901565551758
0,-0.3150225877761841
0,-5.39528226852417
0,-0.04772597923874855
0,-2.2072203159332275
0,-5.579422950744629
1,-0.04450269043445587
0,-6.168947696685791
0,-6.01973295211792
1,-0.025828909128904343
0,-5.399264812469482
0,-5.67448091506958
1,-0.01989014260470867
1,-0.021829331293702126
0,-5.463582515716553
1,-0.011605605483055115
1,-0.03132348135113716
0,-6.018610000610352
0,-3.2923576831817627
1,-0.1003626212477684
1,-0.02625051699578762
0,-1.706139087677002
1,-0.023659411817789078
0,-2.006112813949585
1,-0.03820803016424179
0,-3.2371621131896973
1,-0.019325541332364082
0,-2.9006688594818115
0,-5.962506294250488
1,-0.08214744925498962
0,-5.9094977378845215
1,-0.023490354418754578
1,-0.03212784603238106
1,-0.01255748514086008
0,-1.0582913160324097
1,-0.04661940410733223
1,-0.06181465834379196
0,-0.09211865067481995
1,-0.015476016327738762
1,-0.02138940431177616
1,-0.023635663092136383
0,-5.372286319732666
1,-0.02097531408071518
1,-0.021355796605348587
1,-0.016592133790254593
0,-5.909263610839844
1,-0.01225713174790144
1,-0.013353555463254452
0,-6.223293781280518
1,-0.025033295154571533
0,-5.715593338012695
0,-6.180249214172363
0,-4.1680402755737305
0,-5.689404010772705
1,-0.01677338220179081
1,-0.0364060178399086
1,-0.023897815495729446
0,-4.365169048309326
0,-5.95209264755249
1,-0.013622417114675045
1,-0.028950273990631104
0,-1.200850248336792
0,-5.651317596435547
1,-0.04252784326672554
1,-0.0347716249525547
0,-5.742570877075195
0,-1.4788603782653809
0,-5.187148094177246
0,-1.8718825578689575
0,-4.832104206085205
0,-1.9492106437683105
0,-4.574939250946045
0,-4.9058074951171875
0,-4.444408893585205
0,-5.4631733894348145
0,-3.067105293273926
0,-1.327221155166626
1,-0.012441286817193031
1,-0.01785994879901409
0,-5.214099884033203
1,-0.01471382100135088
1,-0.013288505375385284
1,-0.01574735902249813
0,-1.6184595823287964
0,-5.6434326171875
1,-0.014183311723172665
1,-0.028682608157396317
0,-4.502633094787598
0,-0.01612807624042034
0,-4.195371627807617
1,-0.01417543739080429
1,-0.011611497029662132
1,-0.012548773549497128
1,-0.019941559061408043
1,-1.0959197282791138
1,-0.041826698929071426
0,-5.22769021987915
1,-0.06563510745763779
0,-5.334920883178711
1,-0.02083008550107479
1,-0.019710509106516838
1,-0.03161065652966499
1,-0.020906904712319374
1,-0.01695014350116253
0,-0.02570181153714657
1,-0.022601276636123657
0,-5.865977764129639
0,-5.796271800994873
1,-0.03421029448509216
1,-0.025078868493437767
1,-0.015278213657438755
0,-6.107264518737793
1,-0.017772706225514412
0,-5.729863166809082
0,-0.11830794811248779
0,-0.2330280989408493
0,-4.968413829803467
1,-0.11285717040300369
0,-6.312004566192627
0,-5.478451728820801
0,-2.2505812644958496
0,-6.3181328773498535
0,-0.20197202265262604
0,-5.025290012359619
0,-6.15786075592041
0,-6.30214786529541
0,-1.6213816404342651
0,-3.5193002223968506
0,-5.839762210845947
0,-5.641063690185547
1,-0.012425157241523266
0,-2.464984178543091
0,-6.0843048095703125
0,-6.301721572875977
0,-5.828916072845459
1,-0.013737302273511887
1,-0.02510165609419346
1,-0.13918550312519073
0,-5.38593864440918
1,-0.021133244037628174
1,-0.01306979637593031
1,-0.017256002873182297
0,-1.7148816585540771
1,-0.030861936509609222
0,-6.09523344039917
1,-0.02142825908958912
1,-0.030245091766119003
1,-0.05870196223258972
1,-0.011304141022264957
1,-0.01867521181702614
0,-1.1825482845306396
0,-2.6029908657073975
1,-0.36725953221321106
1,-0.02767082490026951
1,-0.06684986501932144
1,-0.021124957129359245
1,-0.04079723730683327
0,-6.176002502441406
0,-2.9048025608062744
0,-6.223981857299805
0,-5.9638872146606445
1,-0.013276035897433758
1,-0.02159358374774456
0,-5.069421768188477
1,-0.016815699636936188
1,-0.011863039806485176
0,-3.8744354248046875
1,-0.0120074562728405
0,-6.333785057067871
1,-0.013931765221059322
0,-6.005009174346924
1,-0.06770659983158112
1,-0.01488249097019434
1,-0.02981116622686386
0,-5.712320327758789
1,-0.04911613091826439
1,-2.1256487369537354
0,-0.8737027645111084
0,-6.305059909820557
0,-3.1623449325561523
0,-3.434674024581909
1,-0.01357478927820921
0,-2.6683452129364014
0,-5.929672718048096
0,-5.227865219116211
1,-0.01526623871177435
0,-5.607842922210693
0,-2.836679697036743
1,-0.034676745533943176
0,-5.24739408493042
0,-1.4298171997070312
0,-6.156970977783203
1,-0.014104681089520454
1,-0.04797643795609474
0,-2.8609654903411865
1,-0.07059173285961151
1,-0.028940431773662567
0,-0.23770537972450256
1,-0.01700640097260475
1,-0.023388462141156197
1,-0.027977481484413147
1,-0.019392186775803566
1,-0.11146388202905655
1,-0.1110856831073761
0,-0.4865337312221527
1,-1.5080753564834595
1,-0.02841174043715
1,-0.029878389090299606
0,-5.158313274383545
1,-0.011642251163721085
1,-0.10033436864614487
0,-5.68830680847168
0,-6.225622177124023
1,-0.01933700032532215
0,-5.299570560455322
0,-1.3029403686523438
0,-2.4172253608703613
0,-2.9766995906829834
0,-0.460374653339386
1,-0.037318628281354904
1,-0.011476687155663967
0,-5.533951282501221
0,-6.173968315124512
1,-0.172648623585701
1,-0.01964470185339451
1,-0.014163684099912643
0,-5.79619836807251
0,-4.323310852050781
0,-6.207286834716797
0,-4.842235565185547
1,-0.018103836104273796
1,-0.020393922924995422
1,-0.02257913164794445
1,-0.03241248056292534
0,-2.9673550128936768
1,-0.026121962815523148
0,-2.612518310546875
1,-0.014944267459213734
1,-0.019204044714570045
1,-0.01615998148918152
0,-2.313727617263794
0,-5.479325771331787
0,-0.439563512802124
0,-1.682337760925293
0,-2.5128238201141357
1,-0.017850112169981003
1,-0.061650361865758896
1,-0.016791434958577156
1,-2.684319496154785
1,-0.0133430864661932
1,-0.01819409430027008
1,-0.014208698645234108
1,-0.017415225505828857
0,-6.096080303192139
0,-6.245092391967773
0,-6.311104774475098
0,-5.183263301849365
0,-6.126326084136963
0,-5.169788360595703
0,-1.2606642246246338
0,-6.247209548950195
1,-0.032457489520311356
1,-0.019360851496458054
1,-0.0253559872508049
1,-0.24865320324897766
1,-0.012500624172389507
1,-0.02697763219475746
1,-0.01238218229264021
1,-0.014198473654687405
0,-2.9811387062072754
0,-0.7197859883308411
1,-0.019672170281410217
1,-0.035606466233730316
0,-6.329448223114014
0,-5.777149200439453
1,-1.38687002658844
1,-0.9806553721427917
0,-5.934322834014893
0,-6.072420597076416
1,-0.015794647857546806
1,-0.013246155343949795
1,-0.012407025322318077
0,-5.8458380699157715
1,-0.019670067355036736
1,-3.2432234287261963
1,-0.03312048688530922
1,-0.026695160195231438
1,-0.029141223058104515
1,-0.014322223141789436
0,-6.283603668212891
0,-2.671196699142456
1,-0.026522550731897354
0,-1.069908618927002
0,-3.779186725616455
1,-0.027606351301074028
0,-5.991408824920654
1,-0.011125907301902771
1,-0.015326229855418205
1,-0.031834352761507034
1,-0.016155993565917015
1,-0.039268817752599716
0,-4.4873833656311035
0,-6.3128838539123535
0,-5.810596466064453
1,-0.03196286782622337
0,-6.323510646820068
1,-0.01611083187162876
0,-6.305187225341797
0,-5.138277053833008
1,-0.026111742481589317
1,-0.03278033062815666
1,-0.6435174942016602
0,-5.623460292816162
0,-6.065003871917725
1,-0.04319047927856445
1,-0.015084012411534786
1,-0.03302037715911865
1,-0.01736590266227722
0,-5.773958683013916
1,-0.011936192400753498
0,-4.6555352210998535
0,-2.7251572608947754
0,-5.428019046783447
1,-0.03350767493247986
1,-0.030216293409466743
0,-6.248644828796387
0,-5.98915958404541
1,-0.027268724516034126
0,-4.913950443267822
1,-0.022438447922468185
0,-6.329214572906494
0,-2.4808082580566406
0,-1.6094130277633667
1,-0.011112467385828495
1,-0.012817616574466228
1,-0.02709714137017727
1,-0.16177839040756226
1,-0.011845250613987446
1,-0.013101917691528797
1,-0.062252845615148544
1,-0.041072092950344086
1,-0.029347995296120644
1,-0.03309638053178787
1,-0.01763157919049263
1,-0.02422424964606762
1,-0.01907622069120407
1,-0.21165499091148376
0,-6.2119140625
0,-5.861788272857666
0,-4.782733917236328
1,-0.018707504495978355
0,-6.163818359375
1,-0.031892091035842896
1,-0.07544520497322083
0,-5.953107833862305
1,-0.027692971751093864
0,-5.026390075683594
1,-0.06586940586566925
1,-0.03508462756872177
1,-0.02334374189376831
1,-0.5539726614952087
1,-0.0468398854136467
0,-6.161962509155273
0,-4.184726238250732
0,-6.223541736602783
0,-1.7279541492462158
0,-5.914763450622559
0,-5.186053276062012
0,-3.1077051162719727
0,-6.25425910949707
0,-3.1309666633605957
1,-0.012693444266915321
0,-5.290958404541016
1,-0.021946659311652184
0,-2.207345485687256
0,-1.6042232513427734
1,-1.247585415840149
1,-0.05236737057566643
0,-0.10003369301557541
1,-0.2453005462884903
1,-0.03221938759088516
1,-0.08248428255319595
0,-5.531792163848877
1,-0.016403932124376297
1,-0.041393425315618515
0,-5.952385425567627
0,-5.025824546813965
0,-4.632876873016357
1,-1.9259930849075317
0,-5.542242050170898
1,-2.1921472549438477
1,-0.03997175768017769
1,-0.07417432963848114
1,-0.03400786966085434
1,-0.7100376486778259
1,-0.022060010582208633
0,-5.30389928817749
1,-0.018972942605614662
0,-5.412938117980957
0,-6.2463603019714355
0,-4.743472576141357
1,-0.012668843381106853
1,-0.02599896676838398
1,-0.04063837602734566
1,-0.03622438386082649
1,-0.03796027600765228
1,-0.015898725017905235
1,-0.028014807030558586
0,-3.788525342941284
1,-0.010914389975368977
1,-0.022707326337695122
1,-0.016994914039969444
1,-0.013792093843221664
1,-0.0275692418217659
0,-6.071590900421143
1,-0.02250220812857151
1,-0.01863999292254448
1,-0.015896612778306007
1,-0.027720335870981216
1,-0.012757474556565285
0,-1.1052850484848022
1,-0.012446820735931396
1,-0.014165917411446571
1,-0.01399665605276823
0,-6.059280872344971
0,-2.9773335456848145
1,-0.11281798034906387
1,-0.02733438089489937
1,-0.02852841466665268
1,-1.5310218334197998
1,-0.012731345370411873
1,-1.840638279914856
0,-5.837861061096191
1,-0.016618629917502403
0,-6.315398693084717
0,-3.1394147872924805
1,-0.022090444341301918
1,-0.011197581887245178
1,-0.016105670481920242
0,-5.550748825073242
1,-0.33352237939834595
1,-0.015381756238639355
0,-5.389556407928467
0,-6.27937650680542
1,-0.011296715587377548
0,-5.9032487869262695
0,-5.416011810302734
1,-0.041605111211538315
1,-0.011833823285996914
1,-0.03827228397130966
1,-0.013171685859560966
1,-0.013636763207614422
0,-6.004210948944092
0,-5.864302158355713
1,-0.026655463501811028
1,-0.014606684446334839
1,-0.022457215934991837
0,-5.868238925933838
0,-3.8277063369750977
0,-4.358208656311035
1,-0.01007802039384842
1,-0.021778127178549767
1,-0.025271952152252197
0,-6.28404426574707
0,-5.8142476081848145
0,-6.320427417755127
0,-5.413896560668945
1,-0.05166132003068924
0,-6.332605838775635
0,-1.6888632774353027
1,-0.03567905351519585
1,-0.011560356244444847
0,-1.36640202999115
1,-0.01870914176106453
1,-1.018237590789795
0,-4.197140693664551
1,-0.35822054743766785
0,-6.282787322998047
1,-0.013583491556346416
1,-0.02486412040889263
1,-0.019317004829645157
1,-0.0497654564678669
1,-0.015674365684390068
1,-0.03450919687747955
1,-0.39431312680244446
0,-4.9386796951293945
1,-0.2418142855167389
0,-4.14399528503418
0,-2.6439528465270996
1,-0.07948336750268936
0,-0.01593967154622078
0,-6.3162641525268555
1,-0.05158048868179321
1,-0.012936477549374104
1,-0.04056110978126526
0,-6.168340682983398
0,-6.109503269195557
1,-0.032491300255060196
1,-0.08799701929092407
0,-6.17357873916626
0,-2.814119815826416
0,-5.198396682739258
0,-6.315762519836426
0,-5.365684509277344
0,-6.151731967926025
1,-0.04678914695978165
1,-0.03055361844599247
0,-6.296943187713623
0,-5.409686088562012
0,-4.597099304199219
1,-0.015026941895484924
0,-6.243127822875977
0,-5.145020484924316
1,-0.09764906018972397
1,-0.01882157288491726
0,-5.638906955718994
0,-4.816884994506836
1,-0.0538966991007328
1,-0.019640961661934853
1,-0.011584159918129444
0,-2.5991504192352295
1,-0.044430967420339584
0,-0.7446637153625488
0,-0.20876763761043549
1,-0.011646139435470104
1,-0.016909237951040268
1,-0.028488095849752426
1,-0.07959412038326263
0,-6.05100154876709
1,-0.04649253189563751
0,-4.890761852264404
0,-6.01277494430542
1,-0.01085542980581522
1,-0.019568370655179024
1,-0.014800273813307285
1,-0.017429517582058907
1,-0.011964580975472927
1,-0.02307969518005848
1,-0.012571258470416069
1,-0.02685520611703396
1,-0.020191483199596405
0,-4.576300621032715
0,-1.0257540941238403
1,-0.07790250331163406
0,-5.850458145141602
1,-0.012573848478496075
0,-5.196884632110596
1,-0.029505418613553047
1,-0.13013964891433716
1,-1.4421873092651367
0,-5.186367988586426
1,-0.029420342296361923
1,-0.01002019178122282
1,-0.1530827134847641
1,-0.017731599509716034
0,-6.309052467346191
0,-6.1281962394714355
0,-6.299411296844482
1,-0.06697607785463333
0,-5.4688720703125
0,-6.053713798522949
1,-0.017436077818274498
0,-5.4432196617126465
1,-0.01540406048297882
1,-0.047211676836013794
1,-0.011891664937138557
1,-0.03900722414255142
1,-0.023351196199655533
1,-0.044503260403871536
0,-6.061646938323975
0,-6.267286777496338
0,-6.267872333526611
0,-6.3174896240234375
0,-6.328380107879639
0,-5.201509475708008
0,-5.377420902252197
0,-4.588873386383057
1,-0.012783367186784744
1,-0.24235835671424866
0,-2.302253484725952
0,-6.313466548919678
1,-0.011511334218084812
1,-0.01304496917873621
0,-6.138554096221924
0,-0.08815759420394897
1,-0.03150889649987221
0,-5.692067623138428
1,-0.01206587627530098
1,-0.015055360272526741
1,-0.014108794741332531
0,-5.184715270996094
1,-0.03592783585190773
0,-5.890192985534668
0,-4.962515354156494
1,-0.06888256967067719
1,-0.07775582373142242
0,-5.7176361083984375
0,-5.928289890289307
0,-5.53940486907959
1,-0.014261702075600624
0,-4.842145919799805
1,-0.02003059908747673
0,-6.172648906707764
1,-0.10522676259279251
0,-2.111647605895996
0,-1.126278281211853
1,-0.19068029522895813
0,-5.812641620635986
0,-5.752795696258545
1,-0.012321307323873043
1,-0.016019800677895546
1,-0.029696492478251457
0,-4.938398361206055
0,-5.43560791015625
1,-0.022007068619132042
0,-2.437992811203003
0,-1.5644423961639404
1,-0.5968141555786133
1,-0.022907160222530365
1,-0.02813778631389141
1,-0.03295336291193962
0,-3.9048142433166504
1,-0.015764491632580757
0,-5.287996768951416
0,-6.103254795074463
0,-6.047360420227051
1,-0.011136399582028389
0,-5.248187065124512
0,-5.965913772583008
0,-4.331219673156738
1,-0.012999432161450386
1,-0.01693045347929001
1,-0.0417131669819355
1,-0.013503755442798138
0,-0.6484436392784119
0,-2.0806334018707275
0,-6.189054012298584
0,-3.370758533477783
1,-0.016940297558903694
1,-1.2635658979415894
0,-5.7573347091674805
1,-0.027938878163695335
0,-5.942453861236572
0,-5.737626552581787
0,-5.464709758758545
1,-0.011676774360239506
1,-0.02814369648694992
1,-0.02121085673570633
1,-0.012207790277898312
1,-0.010959785431623459
1,-0.010798118077218533
0,-6.318615436553955
1,-0.034165021032094955
0,-6.024932861328125
1,-0.023106371983885765
0,-3.5069031715393066
0,-5.820626735687256
0,-0.6927637457847595
0,-5.079283714294434
0,-5.83311128616333
0,-6.133282661437988
1,-0.033246759325265884
0,-2.270167589187622
1,-0.028839904814958572
0,-6.106866359710693
0,-6.164299488067627
1,-0.1551041454076767
0,-5.174563884735107
1,-0.02038247510790825
0,-3.1433181762695312
1,-0.012721693143248558
0,-5.456907749176025
0,-6.002203941345215
0,-5.186131477355957
1,-0.024972837418317795
0,-6.127756118774414
1,-0.016277626156806946
1,-0.010744458995759487
1,-0.0869307592511177
0,-4.328097820281982
1,-0.06645150482654572
1,-0.012914824299514294
1,-0.0128652798011899
0,-0.08234091103076935
1,-0.10620135068893433
1,-0.011007066816091537
1,-0.01402792427688837
0,-3.874589443206787
1,-0.5777977705001831
1,-0.012003804557025433
0,-6.311352252960205
0,-6.283093452453613
1,-0.01131416019052267
1,-0.0175222959369421
0,-5.107230186462402
0,-6.1276350021362305
0,-1.8440067768096924
1,-0.013969971798360348
1,-0.014550057239830494
1,-0.02133946120738983
0,-5.162012577056885
1,-0.01662883162498474
0,-6.267026901245117
0,-0.33182212710380554
0,-4.606274604797363
1,-0.01250038854777813
1,-1.1590861082077026
0,-4.462615966796875
0,-5.90527868270874
1,-0.028190404176712036
0,-6.320854663848877
0,-3.6978418827056885
1,-0.015946827828884125
0,-4.832710266113281
1,-0.037487201392650604
0,-0.15316852927207947
1,-0.013877568766474724
0,-5.987054347991943
0,-2.104151964187622
1,-0.2108745276927948
0,-1.62587571144104
1,-0.011174830608069897
1,-0.012499799951910973
1,-0.020664751529693604
0,-6.155170440673828
1,-0.015596204437315464
1,-0.014497539028525352
0,-4.309535980224609
0,-4.802968502044678
0,-4.040841579437256
1,-0.025358079001307487
1,-0.019754456356167793
0,-2.3017797470092773
1,-0.02683071978390217
0,-5.621678352355957
1,-0.014612911269068718
0,-0.3074478209018707
0,-6.28001070022583
0,-3.3707759380340576
0,-2.7087628841400146
0,-5.657313823699951
0,-3.1213927268981934
1,-0.03704365715384483
0,-6.220086097717285
0,-6.042174339294434
1,-0.01929081231355667
0,-2.9528231620788574
1,-0.013058618642389774
0,-6.331900119781494
1,-0.04616236314177513
1,-0.012303880415856838
0,-2.369018077850342
0,-5.3208489418029785
1,-0.04787348955869675
0,-6.069339752197266
0,-4.5797882080078125
0,-0.8607810139656067
0,-6.229580402374268
1,-0.02630625292658806
1,-0.10877839475870132
0,-2.4188525676727295
0,-1.1417396068572998
1,-0.02550462633371353
1,-0.023180687800049782
1,-0.02885936200618744
1,-0.020822379738092422
0,-5.396393775939941
1,-0.03842257335782051
1,-0.01202206127345562
1,-0.01984386332333088
0,-6.0647125244140625
0,-5.697327613830566
0,-2.0733208656311035
0,-5.707214832305908
1,-0.011833234690129757
0,-6.281101226806641
1,-0.01670362986624241
0,-6.258212089538574
0,-5.452832221984863
1,-0.011686082929372787
0,-5.682816505432129
1,-0.015864228829741478
1,-0.02189219556748867
0,-5.688814163208008
0,-6.329540252685547
1,-0.012966366484761238
1,-0.01857341267168522
1,-0.011191570200026035
1,-0.010747525840997696
1,-0.038369689136743546
0,-5.171207904815674
0,-5.010181427001953
0,-3.824415445327759
0,-6.31221866607666
1,-0.031131330877542496
1,-0.013330499641597271
1,-3.2819230556488037
1,-1.1133010387420654
0,-1.1338870525360107
0,-5.318576335906982
0,-1.105377197265625
1,-0.018536202609539032
1,-0.013308268040418625
0,-0.066192127764225
1,-0.040645815432071686
0,-6.219924449920654
0,-5.534998893737793
0,-6.232222080230713
0,-4.611957550048828
0,-4.768649578094482
0,-6.311921119689941
0,-5.413482666015625
1,-0.013066619634628296
1,-0.017995072528719902
0,-6.294296741485596
0,-2.028536796569824
1,-0.012730521149933338
0,-1.507586121559143
0,-5.996467113494873
1,-0.03744092583656311
1,-0.016261909157037735
0,-5.608735084533691
1,-0.010838331654667854
1,-0.01720784604549408
1,-0.02881534956395626
1,-0.3584321439266205
1,-0.0779266506433487
0,-5.87273645401001
1,-0.0318896658718586
1,-0.017207728698849678
0,-6.108778953552246
0,-1.487994909286499
1,-0.07193361967802048
0,-6.265518665313721
0,-0.7066213488578796
0,-6.257108688354492
1,-0.04051177203655243
1,-0.01555477362126112
1,-0.040023528039455414
1,-0.07864250242710114
1,-0.02530740387737751
1,-0.04624010622501373
0,-6.157388687133789
1,-0.05529996380209923
0,-5.748589992523193
1,-0.02106659673154354
1,-0.02597852423787117
0,-5.970715522766113
1,-0.010705893859267235
1,-0.03823109343647957
1,-0.053271640092134476
1,-0.01988605223596096
0,-1.2822400331497192
0,-6.0958709716796875
1,-0.03950868546962738
1,-0.013778219930827618
1,-0.019048618152737617
0,-4.2496113777160645
0,-5.986666202545166
0,-3.2363121509552
0,-2.859412431716919
1,-0.02069324254989624
1,-0.33134013414382935
1,-0.020940527319908142
1,-0.02577395923435688
0,-5.179748058319092
1,-0.07613687217235565
1,-0.033027760684490204
0,-6.071756839752197
1,-0.06835465878248215
0,-0.8283519744873047
0,-6.106795787811279
0,-0.033930204808712006
0,-3.124593496322632
0,-6.325372219085693
0,-6.248027324676514
0,-3.029526710510254
1,-0.015241701155900955
0,-4.382173538208008
1,-0.014626655727624893
1,-0.02065272442996502
1,-0.01683562621474266
0,-1.5238971710205078
1,-0.013603601604700089
1,-0.018837716430425644
0,-2.423264265060425
0,-1.7077869176864624
1,-0.011921586468815804
0,-5.0755839347839355
0,-2.368577480316162
1,-0.012483082711696625
0,-6.324211120605469
0,-5.779553413391113
1,-0.10101377964019775
1,-0.03399807587265968
0,-3.087778091430664
0,-5.927127361297607
1,-0.02665453404188156
0,-5.722485542297363
0,-5.758085250854492
1,-0.037293706089258194
1,-0.0915856808423996
1,-0.023411402478814125
0,-6.222072124481201
0,-4.681347370147705
0,-5.984112739562988
1,-0.02016332745552063
1,-0.014364410191774368
0,-5.677978038787842
1,-0.0215580016374588
0,-6.097474575042725
0,-5.946454048156738
1,-0.014360884204506874
1,-0.04304170608520508
0,-6.3330979347229
0,-5.877674102783203
1,-0.023711219429969788
0,-6.1127729415893555
0,-5.717843055725098
0,-6.054876327514648
0,-5.041365623474121
1,-0.023893393576145172
1,-0.12950319051742554
0,-6.072929382324219
1,-0.011738749220967293
0,-3.8185014724731445
1,-0.10420805215835571
1,-0.29689812660217285
1,-0.02585678920149803
0,-5.657309532165527
1,-0.014577195979654789
1,-0.035993386059999466
1,-0.01544984057545662
1,-0.019299816340208054
0,-5.854745864868164
1,-0.09945344924926758
1,-0.05696727707982063
1,-0.0134434187784791
1,-0.029551135376095772
1,-0.014499771408736706
1,-0.13477317988872528
1,-0.029401475563645363
1,-0.27228933572769165
1,-0.011297540739178658
1,-0.01628689095377922
1,-0.025068871676921844
1,-0.010854015126824379
1,-0.011953272856771946
1,-0.04535200819373131
1,-0.02561594732105732
1,-0.011032415553927422
0,-5.832083225250244
1,-0.015939906239509583
1,-0.020004892721772194
0,-1.5317902565002441
0,-0.32160818576812744
1,-0.10167744755744934
0,-2.0054707527160645
1,-0.059624895453453064
1,-0.41390714049339294
0,-4.802858829498291
1,-0.03828352689743042
0,-5.995449066162109
0,-5.7066497802734375
1,-0.015220802277326584
0,-0.11776512861251831
1,-0.014498596079647541
1,-0.02997244894504547
0,-5.582115173339844
1,-2.066056251525879
0,-2.593017578125
1,-0.009408421814441681
1,-0.06665661185979843
0,-2.860551595687866
1,-0.011589580215513706
1,-0.03550649434328079
1,-0.014841031283140182
1,-0.021532684564590454
1,-0.016368985176086426
1,-0.01239666435867548
1,-0.012002037838101387
1,-0.016928577795624733
1,-0.015345130115747452
1,-0.01426887046545744
0,-5.2554497718811035
0,-2.447195529937744
1,-0.023864293470978737
1,-0.3321576714515686
0,-1.7880933284759521
0,-5.690611839294434
0,-3.316223621368408
0,-6.1712141036987305
0,-6.298684597015381
1,-0.03574392944574356
1,-0.01393399853259325
1,-0.027429142966866493
1,-0.03325102478265762
1,-0.023893974721431732
0,-6.013618469238281
1,-0.02358909137547016
1,-0.027337627485394478
0,-6.1979546546936035
1,-1.2617381811141968
0,-5.70173454284668
0,-5.62710428237915
1,-0.03169623762369156
0,-2.2568321228027344
1,-0.01824793964624405
1,-0.020579621195793152
0,-1.7321946620941162
1,-0.16059260070323944
0,-2.238443374633789
1,-0.014542537741363049
1,-0.8498349785804749
1,-0.01943112164735794
1,-0.0458894707262516
0,-1.5535386800765991
1,-0.021216459572315216
0,-6.172959804534912
1,-0.0171152725815773
0,-5.151363849639893
1,-0.01129730511456728
0,-1.1015591621398926
1,-0.08829096704721451
1,-0.022443577647209167
1,-0.02687087282538414
1,-0.01616244576871395
1,-0.013517633080482483
1,-0.04273460805416107
1,-0.012036548927426338
1,-0.01313486136496067
0,-5.558130264282227
1,-0.01158851943910122
0,-1.5689363479614258
1,-0.01614449918270111
0,-6.316900253295898
1,-0.0346800871193409
1,-0.023928310722112656
1,-2.36834716796875
0,-2.984257698059082
0,-6.2928643226623535
1,-0.013435185886919498
0,-6.32325553894043
0,-1.2393606901168823
0,-1.6178604364395142
1,-0.016790730878710747
1,-0.01694522053003311
0,-6.315366268157959
1,-0.011269251815974712
0,-6.078697204589844
1,-0.06819633394479752
1,-0.031603146344423294
1,-0.027246683835983276
1,-0.05791408568620682
0,-3.830289125442505
0,-5.448665142059326
0,-5.889988422393799
0,-6.32405948638916
0,-1.3176727294921875
0,-4.82683801651001
0,-5.200275421142578
1,-0.015139435417950153
1,-0.03166436031460762
1,-0.028500724583864212
1,-0.034795455634593964
1,-0.037178508937358856
1,-0.047943487763404846
1,-0.010420084930956364
1,-0.04396231472492218
1,-0.03669506683945656
1,-0.04948163405060768
0,-3.401845693588257
1,-0.028196778148412704
1,-0.0150154335424304
1,-0.025706343352794647
0,-5.152297496795654
1,-0.06194543093442917
1,-0.024571511894464493
0,-1.8984516859054565
1,-0.017951983958482742
0,-2.074765682220459
0,-0.6120663285255432
0,-4.251537799835205
0,-5.335803031921387
0,-0.01439625397324562
1,-0.014268165454268456
1,-0.016868213191628456
0,-6.278520584106445
0,-6.307230472564697
0,-5.7976179122924805
0,-5.531871795654297
0,-6.193611145019531
0,-5.869319915771484
0,-6.2633514404296875
0,-6.33196496963501
0,-6.33096170425415
1,-0.024936793372035027
1,-0.03228125348687172
0,-4.643791198730469
1,-0.015421902760863304
1,-0.013516809791326523
0,-2.9422895908355713
0,-5.70188570022583
0,-2.395193338394165
1,-0.02673938125371933
0,-2.443889856338501
0,-5.499724864959717
0,-6.28879451751709
0,-6.182534217834473
1,-2.947469711303711
0,-6.11017370223999
1,-0.012896348722279072
1,-0.04456448554992676
0,-6.0093793869018555
0,-5.1670241355896
1,-0.03401362895965576
0,-6.085578441619873
0,-5.712214946746826
0,-5.990242004394531
0,-5.711956977844238
0,-6.231572151184082
1,-0.03515748307108879
0,-3.7540602684020996
0,-4.656108379364014
1,-0.010932312346994877
1,-0.033392272889614105
0,-5.382814407348633
0,-5.904390335083008
0,-6.251977920532227
1,-0.02607725001871586
1,-0.011362249031662941
0,-6.312100410461426
0,-1.2638916969299316
0,-5.414884090423584
0,-5.67504358291626
0,-6.023492813110352
1,-0.029792189598083496
1,-0.060463156551122665
0,-5.323112487792969
1,-0.012892112135887146
0,-6.209949970245361
0,-3.2246804237365723
0,-4.284721374511719
0,-6.301042556762695
0,-6.1895575523376465
